upc,item,brand,segment,flavor,pack_type,total_sales,total_units,weeks_observed,promo_weeks,avg_aup,promo_week_pct
85278900844,ZEN WTR ALKL 9.5 PH DSTL BTL 6PK 33.8 FL OZ,ZEN WTR (ZEN BEVERAGES LLC),SUW,UNFLAVORED,MULTI PACK,39834.42769679438,3075.055081461577,60,28,13.031962393264884,0.4666666666666667
200028430219,CTL BR DRNK WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,39667.20737487719,22026.24216101523,60,10,1.8014663038196845,0.16666666666666666
81003120056,PRFC HYD ASRTD DRNK WTR CAN 12PK 16.9 FL OZ,PERFECT HYDRATION (STRATUS GROUP LLC),SUW,UNFLAVORED,MULTI PACK,39540.25408420716,2889.8266336573392,60,6,13.747786401972013,0.1
7929820003,EVN CCHT FRNC SPRN WTR BTL 33.6 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,SINGLE PACK,39478.81736336189,14080.40721493439,60,25,2.840300953943804,0.4166666666666667
60888300011,ETRN SPRN WTR BTL 6PK 16 FL OZ,ETERNAL (ETERNAL SPRING MINERAL WATER LTD),SUW,UNFLAVORED,MULTI PACK,39366.77845203984,3363.9196805076863,60,18,11.745350767450857,0.3
841074900110,VCHY CTL SPN MNRL WTR BTL 33.8 FL OZ,VICHY CATALAN (ESPANA BRANDS NORTH AMERICA),SUW,UNFLAVORED,SINGLE PACK,39335.45758547603,8982.611340022313,60,26,4.316774044171056,0.43333333333333335
5389823140,MNTN MST DRNK WTR BTL 320 FL OZ,MOUNTAIN MIST (RICHARDSON BOTTLING CO INC),SUW,UNFLAVORED,SINGLE PACK,39176.28847138716,6313.054122163004,60,0,6.170649878374807,0.0
200033617340,CTL BR WTH ELCT TST DSTL WTR BTL 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,38429.76302599489,45470.67708771686,60,0,0.8447011381103633,0.0
200030241809,CTL BR DRNK WTR BTL 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,37927.71412780777,78594.20566741157,60,0,0.48280642341494223,0.0
200207900954,CTL BR MNTN SPRN WTR BTL 16 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,37858.2015698799,29158.132135095206,44,6,1.3875963255769868,0.13636363636363635
200070783500,CTL BR ALKL WTR PH 9 5 PLS DRNK WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,37629.35766132287,37873.33258259825,60,0,0.9936887742764778,0.0
86655800000,JST WTR GLENS FLS WTRS 100 PCT SPRN SPRN BOX 16.9 FL OZ,JUST WATER (JUST GOODS INC),SUW,UNFLAVORED,SINGLE PACK,37507.70119965091,23926.46188889294,60,24,1.5784503366139024,0.4
85360500602,1907 NEW ZLN NEW ZLND PH 7 1 NTRL ALKL ARTS WTR BTL 67.6 FL OZ,1907 NEW ZEALAND (THE BEVERAGE BOUTIQUE NZ LIMITED),SUW,UNFLAVORED,SINGLE PACK,37358.13374397235,6657.912637027234,60,14,5.595203805644094,0.23333333333333334
78616200514,GLC SMR WTR PRLY BLNC PH ELCT TST DSTL BTL 6PK 23.7 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,37110.617435125285,3415.961251434713,60,1,10.5579548821265,0.016666666666666666
85194900434,RR ANTX GLTN FR ELCT ENHN VTMN BVRG BTL 18 FL OZ,ROAR (ROAR BEVERAGES LLC.),SFW,CUCUMBER WATERMELON,SINGLE PACK,36748.61171255896,15133.629446528772,12,5,2.4528286169638664,0.4166666666666667
85659000506,DRNK & PLY APL PLND ONLY 25 CLRS PER BTL SPRN WTR BTL 10 FL OZ TOY ACSR,DRINK & PLAY (SURPRISE DRINKS USA LLC),SFW,NOT APPLICABLE,COMBINATION PACK,36714.06881486316,14563.295442201555,60,7,2.528355977352029,0.11666666666666667
200028922604,CTL BR CANEY GRPL SPRN WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,36210.395795138014,18571.16503580264,36,0,1.9423134025060595,0.0
200028450453,CTL BR DRNK WTR BTL 35PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,35942.23210599284,7822.451834927655,60,3,4.545006793271881,0.05
7720800260,MNT VLY OUCH MNTN SPRN WTR BTL 320 FL OZ,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,35745.15917662996,2243.87682945274,38,6,16.250301169275005,0.15789473684210525
86452200011,QR ELCT INFS FLRD FR STRN ALKL 10 PH DRNK WTR BTL 33.8 FL OZ,QURE (QURE WATER),SUW,UNFLAVORED,SINGLE PACK,35699.04365144187,16174.223136395764,58,20,2.293208436489166,0.3448275862068966
200027816311,CTL BR DSTL WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,35607.97886997006,21159.261515475428,60,0,1.6828722479165077,0.0
85315800411,ALKL 88 ASRTD DRNK WTR JUG 128 FL OZ,ALKALINE 88 (ALKALINE 88 LLC),SUW,UNFLAVORED,SINGLE PACK,35583.96716822673,6418.201048339576,60,8,5.617012893104758,0.13333333333333333
85324000419,CLWT WTRM ANTX INFS CCTS WTR BAG 6PK 4.2 FL OZ,CALIWATER (CALIWATER),SFW,WATERMELON,MULTI PACK,34996.22435709345,5658.233385240138,60,37,6.203070144540522,0.6166666666666667
200102129956,CTL BR MXD BRY WTH OTHR NTRL FLVR ZR CLRS WTR BVRG BTL 15PK 10 FL OZ,PRIVATE LABEL,SFW,MIXED BERRY,MULTI PACK,34896.462196759436,8158.549164683788,60,26,4.383536448898852,0.43333333333333335
485000631022,WL SPRN WTR BTL 20.3 FL OZ,THE WELL (ARARAT GROUP LLC),SUW,UNFLAVORED,SINGLE PACK,34701.31253897904,27159.069746270063,60,9,1.2805085553032254,0.15
85324000427,CLWT WLD PRCK PR ASRTD CCTS WTR CAN 12PK 12 FL OZ,CALIWATER (CALIWATER),SFW,WILD PRICKLY PEAR,MULTI PACK,34456.09568322059,1350.7640031074554,60,39,27.49655832638137,0.65
7096095155,SRTG GRNW SPRN WTR BTL 28 FL OZ,SARATOGA (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,34050.930834887426,17603.196209066027,60,33,1.94215808280057,0.55
200030028708,CTL BR SLVR SPRN WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,33711.153491281555,26927.840529125355,60,4,1.2516748120676795,0.06666666666666667
200028700148,CTL BR MNCP SPLY DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,33703.45030175399,12424.715482519212,60,9,2.7722488698327576,0.15
81774800005,CRYS CSC DRNK WTR BTL 33.8 FL OZ,CRYSTAL CASCADE (COLUMBIA BEVERAGE CO),SUW,UNFLAVORED,SINGLE PACK,33582.685197943916,24291.192786411437,60,1,1.3771844456635707,0.016666666666666666
2754100962,NGR DRNK WTR BTL 6PK 128 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,MULTI PACK,33474.89435600975,4971.0784050156235,60,14,6.703438075533097,0.23333333333333334
7720800758,MNT VLY OUCH MNTN SPRN WTR BTL 12PK 25.3 FL OZ,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,33364.64691940684,1434.0601193933314,33,5,27.258302252877137,0.15151515151515152
200054690676,CTL BR NTRL SPRN WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,33063.628282030455,5614.499461243187,60,1,5.774829280810948,0.016666666666666666
200037912418,CTL BR LMND WTH OTHR NTRL FLVR ZR CLRS NTRN ENHN WTR BVRG BTL 20 FL OZ,PRIVATE LABEL,SFW,LEMONADE,SINGLE PACK,33008.17267585534,21723.176065112253,60,4,1.5200243953345967,0.06666666666666667
200037849508,CTL BR PNK LMND WTH OTHR NTRL FLVR NTRN ENHN WTR BVRG BTL 20 FL OZ,PRIVATE LABEL,SFW,PINK LEMONADE,SINGLE PACK,33002.85006852688,21760.68357920762,60,4,1.518422643060098,0.06666666666666667
86780100013,PTH WTH ELCT ADD TST DRNK WTR BTL 20.3 FL OZ,PATH (REFILL IT INC),SUW,UNFLAVORED,SINGLE PACK,32820.58784149265,11126.69700038908,60,12,3.018549990268793,0.2
200068933752,CTL BR DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,32796.28503323772,28433.04994614125,60,11,1.15423542113973,0.18333333333333332
68243061173,VS NRWY ARTS WTR BTL 12.7 FL OZ,VOSS (VOSS OF NORWAY ASA),SUW,UNFLAVORED,SINGLE PACK,32771.44803466928,13252.772648649503,60,26,2.4360400465437024,0.43333333333333335
7114200050,ARWH ASRTD MNTN SPRN WTR BTL 16.9 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,32686.65532261446,46463.88903554931,60,18,0.7064228527042916,0.3
200227529249,CTL BR ASRTD DRNK WTR CAN 8PK 12 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,32501.096049289958,10082.411415658842,45,12,3.4231069267096497,0.26666666666666666
7929815000,EVN FRNC SPRN WTR BTL 12PK 50.7 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,MULTI PACK,32205.534461148523,995.9214476518406,60,4,32.45609443923825,0.06666666666666667
76233300133,STH FRK MNT SPRN WTR BTL 33.8 FL OZ,SOUTH FORK MOUNTAIN (SOUTH FORK MOUNTAIN SPRING WATER),SUW,UNFLAVORED,SINGLE PACK,32141.880847250093,19746.61948124909,60,1,1.6274114138415483,0.016666666666666666
200211272841,CTL BR DRNK WTR BTL 24PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,31880.679258574633,7994.968378783821,40,0,3.9874168886318415,0.0
7096095025,SRTG SPRN WTR BTL 12PK 28 FL OZ,SARATOGA (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,31753.39206372756,1147.558758001058,42,7,28.044338934923612,0.16666666666666666
200044297091,CTL BR WTH ELCT ADD TST ALKL PH 9 5 PLS DRNK WTR BTL 101.4 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,31747.041748730735,9877.06834694502,60,8,3.043305483008278,0.13333333333333333
200079159642,CTL BR RCKY MNTN MCKY CSTR CNTY ASRTD SPRN WTR BTL 16 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,31697.143790153114,17065.298433966625,60,3,1.849669428502929,0.05
200210347292,CTL BR DSTL WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,31487.717078340534,17985.209753504463,60,0,1.7506761388916603,0.0
200076036870,CTL BR WTH ELCT ADD TST ALKL PH 9 5 PLS DRNK WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,31392.313428786376,16107.445856617682,60,0,1.9485576534401856,0.0
200062381093,CTL BR DRNK WTR BTL 40PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,31368.630102646297,7170.552222957102,56,3,4.683320228564965,0.05357142857142857
60888300002,ETRN WL NEW ZLND ARTS WTR BTL 16.8 FL OZ,ETERNAL (ETERNAL SPRING MINERAL WATER LTD),SUW,UNFLAVORED,SINGLE PACK,31259.28662038129,23834.389887996855,60,25,1.329256474333864,0.4166666666666667
200029254302,CTL BR NO FRT JC SPRN WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,31218.458970069765,5572.078475961499,60,0,5.613584861495322,0.0
5200004153,PRPL STRW LMND WTH ELCT WTH OTHR NTRL FLVR ZR CLRS WTR BVRG BTL 20 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,STRAWBERRY LEMONADE,SINGLE PACK,31176.92756483408,16877.05012738615,60,25,1.973807285770277,0.4166666666666667
76233300148,STH FRK MNT SPRN WTR BTL 50.7 FL OZ,SOUTH FORK MOUNTAIN (SOUTH FORK MOUNTAIN SPRING WATER),SUW,UNFLAVORED,SINGLE PACK,31129.763605246037,17780.48920220091,60,0,1.7499848716691824,0.0
85324000421,CLWT WTRM ASRTD CCTS WTR CAN 12 FL OZ,CALIWATER (CALIWATER),SFW,WATERMELON,SINGLE PACK,30731.82206623429,13887.532857963331,60,42,2.3081546871852847,0.7
4900002657,DSN DRNK WTR BTL 50.7 FL OZ,DASANI (COCA-COLA COMPANY),SUW,UNFLAVORED,SINGLE PACK,30708.60569861413,11819.958626430114,60,5,2.600386753869975,0.08333333333333333
200102134601,CTL BR LMN WTH OTHR NTRL FLVR ZR CLRS WTR BVRG BTL 15PK 10 FL OZ,PRIVATE LABEL,SFW,LEMON,MULTI PACK,30700.853640830286,7159.340665535889,60,28,4.4156967028922445,0.4666666666666667
85324000418,CLWT WLD PRCK PR ANTX INFS CCTS WTR BAG 6PK 4.2 FL OZ,CALIWATER (CALIWATER),SFW,WILD PRICKLY PEAR,MULTI PACK,30676.98852217514,5089.731528590718,60,35,6.085789855104882,0.5833333333333334
5389823145,MNTN MST DSTL WTR CLR JUG 320 FL OZ,MOUNTAIN MIST (RICHARDSON BOTTLING CO INC),SUW,UNFLAVORED,SINGLE PACK,30604.44186126323,4922.902651379495,60,0,6.182248226397883,0.0
85659000507,DRNK & PLY STRW KW PLND ONLY 25 CLRS PER BTL SPRN WTR BTL 10 FL OZ TOY ACSR,DRINK & PLAY (SURPRISE DRINKS USA LLC),SFW,NOT APPLICABLE,COMBINATION PACK,30187.213513126073,11315.710678390775,60,6,2.675089004431756,0.1
7929840043,EVN FRNC SPRN WTR BTL 25.35 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,SINGLE PACK,30163.019910464274,8404.425871986194,60,3,3.565765775628627,0.05
200044635415,CTL BR ASRTD DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,30153.108565198236,20699.41441087919,60,0,1.4562226947493684,0.0
200068237881,CTL BR ASRTD DRNK WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,30074.526869761074,7085.153167280467,60,0,4.245360645694076,0.0
18473900217,HNT WTRM ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 6PK 16 FL OZ,HINT (HINT INC),SFW,WATERMELON,MULTI PACK,29967.237848882804,3711.0104166669507,60,23,8.091338613459282,0.38333333333333336
5200005059,PRPL GRP ELCT WTH OTHR NTRL FLVR ANTX LOW CLR WTR BVRG BTL 33.8 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,GRAPE,SINGLE PACK,29830.38912656702,12787.68712281139,60,18,2.3333267164933744,0.3
85278900852,ZEN WTR ALKL PLS 9 5 PH ELCT TST DSTL BTL 50.7 FL OZ,ZEN WTR (ZEN BEVERAGES LLC),SUW,UNFLAVORED,SINGLE PACK,29811.356740239982,10025.439375891134,60,22,3.014337031403853,0.36666666666666664
7800009245,DJ BL DRNK WTR BTL 33.8 FL OZ,DEJA BLUE (DR PEPPER/SEVEN-UP COMPANY),SUW,UNFLAVORED,SINGLE PACK,29664.21988409294,24853.93250327468,60,0,1.1913917216032712,0.0
200033625138,CTL BR GRP WTH OTHR NTRL FLVR CNTN 0 PCT JC WTR BVRG BTL 15PK 10 FL OZ,PRIVATE LABEL,SFW,GRAPE,MULTI PACK,29569.187039235883,6892.944732444209,60,27,4.394193592533673,0.45
78616241147,GLC VTM WTR DRGN FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 12PK 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,DRAGONFRUIT,MULTI PACK,29502.440762832462,1666.377294820523,16,5,17.833799567196834,0.3125
85827600406,BXD WTR IS BTR DRNK BOX 33.8 FL OZ,BOXED WATER IS BETTER (BOXED WATER IS BETTER LLC),SUW,UNFLAVORED,SINGLE PACK,29246.568524177434,11417.871177402109,60,22,2.5617861939299065,0.36666666666666664
200052476608,CTL BR ICLN PH 8 88 SPRN WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,29005.821162607863,9086.663608585794,60,5,3.2010084119598505,0.08333333333333333
200042828963,CTL BR MNCP SPLY ALKL WTR 9 5 PH HGHR WTH ELCT TST DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,28957.72458682087,23811.892885391597,60,18,1.1476131312896924,0.3
9770901012,CLGN DRNK WTR BTL 640 FL OZ,CULLIGAN (CULLIGAN INTERNATIONAL COMPANY),SUW,UNFLAVORED,SINGLE PACK,28822.91248269089,1783.4780165522786,60,1,16.026195015380605,0.016666666666666666
6827400006,PR LF DP PRTC WL DRNK WTR BTL 16.9 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,28742.26507359324,64247.02252207942,60,31,0.44684350563227315,0.5166666666666667
200037912335,CTL BR FRT PNCH ZR CLR NTRN ENHN WTR BVRG BTL 20 FL OZ,PRIVATE LABEL,SFW,FRUIT PUNCH,SINGLE PACK,28468.19430930551,18738.6134168094,60,4,1.5199718611968023,0.06666666666666667
200027479347,CTL BR DRNK WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,28095.489799118077,5114.79918793051,60,0,5.485220379129382,0.0
6827400009,PR LF PBLC SPLY DRNK WTR BTL 20 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,28058.086807588617,14234.798015205926,60,31,2.1551898620760985,0.5166666666666667
200070380470,CTL BR SPRN WTR BTL 6PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,27962.61605632496,15457.892614730692,60,0,1.8088754939423475,0.0
200037912368,CTL BR CRNB PLS ANTX WTH OTHR NTRL FLVR NTRN ENHN WTR BVRG BTL 20 FL OZ,PRIVATE LABEL,SFW,CRANBERRY,SINGLE PACK,27745.399497300536,18304.566279934763,60,4,1.5174127742213988,0.06666666666666667
200027413477,CTL BR DSTL WTR JUG 320 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,27610.04750083779,5013.623208669828,60,0,5.504090649915353,0.0
81774800004,CRYS CSC DRNK WTR BTL 20 FL OZ,CRYSTAL CASCADE (COLUMBIA BEVERAGE CO),SUW,UNFLAVORED,SINGLE PACK,27587.58993539233,22870.26701904681,60,4,1.1848791114291226,0.06666666666666667
68243001048,VS PLS NRWY ASRTD ARTS WTR BTL 28.74 FL OZ,VOSS+ AQUAMIN (VOSS OF NORWAY ASA),SUW,UNFLAVORED,SINGLE PACK,27523.565018141122,9849.596386740475,52,17,3.039617918026689,0.3269230769230769
78616241144,GLC VTM WTR ZR SGR AC BLBR PMGR NTRN ENHN BVRG BTL 12PK 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,ACAI BLUEBERRY POMEGRANATE,MULTI PACK,27434.673833401343,1537.232629259565,12,0,17.89573647794917,0.0
61423411204,EDT ALKL PH 10 DRNK WTR BTL 128 FL OZ,EDOT (UETEK CORP),SUW,UNFLAVORED,SINGLE PACK,27134.183510873754,9545.459807184372,60,13,2.8889425784704335,0.21666666666666667
81011383034,BDYR ALKL ELCT WTH ELCT TST SPRT WTR BTL 50.7 FL OZ,BODYARMOR (BA SPORTS NUTRITION LLC),SUW,UNFLAVORED,SINGLE PACK,27077.740262929838,9693.396615439755,12,2,2.8000459541331604,0.16666666666666666
86000206930,RN ALKL SPRN WTR BTL 16 FL OZ,RAIN (SIMPLY RAIN WATER),SUW,UNFLAVORED,SINGLE PACK,26102.105407353894,15798.086639355894,60,13,1.658209469001009,0.21666666666666667
200027868294,CTL BR ALKL PH 9 5 PLS ELCT TST DRNK WTR BTL 23.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,25993.286142288864,21305.82300969464,60,2,1.2188785069934371,0.03333333333333333
200049188877,CTL BR TWN MRSV DRNK WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,25890.161915300512,22437.55443652697,48,3,1.1549339995885415,0.0625
200064792598,CTL BR DRNK WTR BTL 32PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,25844.903449136058,4342.911876349381,60,0,5.951729839924891,0.0
86628500040,PRCK PR ASRTD 40 CLRS CCTS WTR CAN 12 FL OZ,PRICKLEE (PRICKLEE LLC),SFW,PRICKLY PEAR,SINGLE PACK,25776.208578114063,9684.542094997447,60,22,2.686293425325594,0.36666666666666664
86000062080,CHLR WTR OXYG ANTX MNTN SPRN BTL 16.9 FL OZ,CHLOROPHYLL WATER (CHLOROPHYLL WATER LLC),SUW,UNFLAVORED,SINGLE PACK,25422.89351339865,5492.135537250508,60,4,4.576535896390331,0.06666666666666667
200123936842,CTL BR IONZ WTR ALKL WTR 9.5 PLS PH DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,25296.77473384341,4333.336061311509,60,4,6.081398574959699,0.06666666666666667
18473900035,HNT WTRM ESNC ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,WATERMELON ESSENCE,MULTI PACK,25245.984224966407,1555.7763763851024,60,31,16.28115471491569,0.5166666666666667
7929840046,EVN CCHT FRNC NTRL ELCT 7.2 PH BLNC SPRN WTR BTL 20PK 11.2 FL OZ,EVIAN (EVIAN WATERS OF FRANCE INC),SUW,UNFLAVORED,MULTI PACK,25072.9434205489,510.4195058165189,54,11,47.6428038640297,0.2037037037037037
7084789425,MNST TR WTR DP WL DRNK CAN 16 FL OZ,MONSTER (MONSTER ENERGY COMPANY),SUW,UNFLAVORED,SINGLE PACK,24912.2938194375,20235.635688123453,60,7,1.1539309034699257,0.11666666666666667
200028632280,CTL BR NTRL LMN CLR FR CNTN NO JC WTR BVRG BTL 16.9 FL OZ,PRIVATE LABEL,SFW,NATURAL LEMON,SINGLE PACK,24866.361105756514,2366.8803769134615,60,18,10.51592927892097,0.3
85807200514,AQ CRP BJNR PH 8.2 SPRN WTR BTL 25.24 FL OZ,AQUA CARPATICA (CARPATHIAN SPRINGS SA),SUW,UNFLAVORED,SINGLE PACK,24811.154502209374,8514.598965531952,60,24,2.9356046475387974,0.4
200076820961,CTL BR ITLY MNRL WTR BTL IN BOX 12PK 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,24696.605813506674,1190.7033793919197,60,0,20.92390834724427,0.0
86628500041,PRCK WLD STRW PLS HBSC ASRTD 40 CLRS CCTS WTR CAN 12 FL OZ,PRICKLEE (PRICKLEE LLC),SFW,WILD STRAWBERRY PLUS HIBISCUS,SINGLE PACK,24261.050394975715,8953.656854811168,60,22,2.737857203707959,0.36666666666666664
18473900215,HNT BLCK ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 6PK 16 FL OZ,HINT (HINT INC),SFW,BLACKBERRY,MULTI PACK,24031.995229857355,2976.540991243529,60,22,8.090289600146134,0.36666666666666664
18473900385,HNT VRTY PCK WRP 192 FL OZ,HINT (HINT INC),SFW,NOT APPLICABLE,COMBINATION PACK,23942.844115426084,2182.2762243353864,60,17,10.788253537372135,0.2833333333333333
200044444062,CTL BR WTH ELCT TST DSTL WTR BTL 23.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,23882.626174095964,25230.676774861346,60,6,0.9464817595990558,0.1
5200000339,PRPL KW STRW ELCT WTH OTHR NTRL FLVR CNTN NO FRTS JC WTR BVRG BTL 24 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,KIWI STRAWBERRY,SINGLE PACK,23364.405980726802,13167.55421473113,60,9,1.916905826215635,0.15
18473900359,HNT GRP ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,GRAPE,MULTI PACK,23226.77883521949,1581.585623438417,60,13,14.633959011827152,0.21666666666666667
5200005270,PRPL PSNF GV ELCT BVRG LOW CLR CNTN NO FRT JC FTNS WTR BTL 20 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,PASSIONFRUIT GUAVA,SINGLE PACK,23165.50133729976,12937.413259398445,55,25,1.9801249842661846,0.45454545454545453
200031556212,CTL BR MNCP SPLY LAS VGS DRNK WTR BTL 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,22806.442474654785,43910.93939063849,36,2,0.5327006653899251,0.05555555555555555
7114203929,ARWH MNTN SPRN WTR BTL 12PK 8 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,22804.582727469337,1655.2737288742721,60,2,13.256258007124009,0.03333333333333333
81985802062,CR HYD ASRTD ZR CLRS NTRN ENHN WTR BVRG BTL 23.9 FL OZ,"CORE HYDRATION (CORE NUTRITION, LLC)",SFW,UNFLAVORED,SINGLE PACK,22705.54593769902,9984.167943708304,60,21,2.161933187271548,0.35
200199144657,CTL BR PLMR MT SPRN WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,22343.13515495869,11986.38209657643,60,6,1.8779118722002286,0.1
200153228109,CTL BR DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,22319.596352242042,24432.177207142457,60,0,0.9129249192084106,0.0
7720802531,MNT VLY GRLN CNTY AR SPRN WTR BTL 6PK 16 FL OZ,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,22220.507095222296,1590.9286529981391,45,0,13.964843087584182,0.0
200217338850,CTL BR SPRN WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,22009.17877082813,12672.79217194314,38,0,1.737355112845086,0.0
81985802051,CR HYD ELCT DRNK WTR BTL 15PK 23.9 FL OZ,"CORE HYDRATION (CORE NUTRITION, LLC)",SUW,UNFLAVORED,MULTI PACK,21992.857748859096,1573.8009362287878,59,0,13.9761135538119,0.0
63256500067,FJ VT LEVU EART FNST ARTS WTR BTL 12PK 23.7 FL OZ,FIJI (NATURAL WATERS OF VITI LIMITED),SUW,UNFLAVORED,MULTI PACK,21982.013115292983,945.0611920221894,60,38,23.979786567748754,0.6333333333333333
2754101026,NGR DSTL DRNK WTR BTL 6PK 128 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,MULTI PACK,21740.95964418015,3072.813819322323,60,11,7.013180294982087,0.18333333333333332
200199138721,CTL BR MNCP SPLY DRNK WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,21479.67176639199,11422.033846585233,60,6,1.8760724883419315,0.1
200028922604,CTL BR SPNW NTRL SPRN WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,21349.726931915873,10759.855575241272,24,0,1.9833712453682282,0.0
85589100608,CFRC LOW CLR ARTS WTR BTL 101.44 FL OZ,CFORCE (CFORCE BOTTLING CO),SUW,UNFLAVORED,SINGLE PACK,21248.462582197062,5711.791216314306,60,22,3.729519456804489,0.36666666666666664
