upc,week_ending,sub_group,own_lift,peer_net_change,cannibalization_rate
200029999708,2025-05-31,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,271.06954696490067,37341.029324168245,-137.75442406668918
200030828679,2025-05-31,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,9.508485706429301,37341.029324168245,-3927.1268293456615
200031021385,2025-05-31,PRIVATE LABEL|20 FLUID OUNCE|SINGLE PACK,252.92621774293207,387.28291495714296,-1.5312090554043223
200055556158,2025-05-31,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,31.13585920905319,3963.6510932996352,-127.30180550621027
200062381093,2025-05-31,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,160.1855067574044,37341.029324168245,-233.11116017955348
200079366791,2025-05-31,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,1148.5877859210323,37341.029324168245,-32.51038343074938
200083632265,2025-05-31,PRIVATE LABEL|33.8 FLUID OUNCE|SINGLE PACK,319.0299730949421,837.2501236962543,-2.6243619543769072
200179644649,2025-05-31,PRIVATE LABEL|33.8 FLUID OUNCE|MULTI PACK,19.863529910587324,16.234839999485295,-0.8173189796860866
357582850410,2025-05-31,SARATOGA (PRIMO BRANDS CORPORATION)|12 FLUID OUNCE|MULTI PACK,7.101646018217103,-14.814098715049894,2.086009169852855
617582810812,2025-05-31,CRYSTAL GEYSER (CG ROXANE LLC)|128 FLUID OUNCE|SINGLE PACK,619.6194253543881,4489.897694464627,-7.246218421729845
4150840015,2025-06-07,"ACQUA PANNA (NESTLE USA, INC)|16.9 FLUID OUNCE|MULTI PACK",346.4195703708348,0.0,-0.0
4900003165,2025-06-07,DASANI (COCA-COLA COMPANY)|16.9 FLUID OUNCE|MULTI PACK,1685.0469757947703,162.97083320336029,-0.09671589904874513
6827466931,2025-06-07,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,2969.251963944038,-2704.5469660390386,0.9108512847278231
7096000017,2025-06-07,SARATOGA (PRIMO BRANDS CORPORATION)|16 FLUID OUNCE|MULTI PACK,89.04885841496016,-0.513262379609204,0.0057638288546883396
7096095155,2025-06-07,SARATOGA (PRIMO BRANDS CORPORATION)|28 FLUID OUNCE|SINGLE PACK,91.36632366810156,137.55131321566932,-1.505492480088615
7096095160,2025-06-07,SARATOGA (PRIMO BRANDS CORPORATION)|28 FLUID OUNCE|MULTI PACK,3.782299057825081,-9.561951495572984,2.5280791786653043
7514000502,2025-06-07,CRYSTAL GEYSER (CG ROXANE LLC)|16.9 FLUID OUNCE|SINGLE PACK,1037.7573940364564,-4.405300237829753,0.004245019368828505
