category,niagara_personal_chars,niagara_personal_chars_alias,l1,l2,markets,generic_tag,retailers_name_tag,retailers_div_req,item,upc,brand,package_material_substance,package_general_shape,flavor,base_size,outer_pack_size,product_size,total_size,bp_concat_flavor,protein_presence_claim,bc_protein_total_store,pack_type,derived_outer_multipack_count,prc_acv,acv,tdp,avg_of_items,avg_eq_price,sales,units,eq,no_promo_unit_price,any_promo_unit_price,feat_n_disp_unit_price,feat_or_disp_unit_price,feat_wo_disp_unit_price,disp_wo_feat_unit_price,any_promo_prc_acv,no_promo_prc_acv,disp_wo_feat_prc_acv,feat_wo_disp_prc_acv,feat_n_disp_prc_acv,price_decr_only_prc_acv,any_promo_tdp,no_promo_tdp,disp_wo_feat_tdp,feat_wo_disp_tdp,feat_n_disp_tdp,price_decr_only_tdp,periods,week_ending,year,month,week_of_year,aup,median_baseprice,tpr_discount,seasonality_index,seasonality_peak_flag,seasonality_rolling_peak_flag,promo_flag,Holiday,Holiday_4th_of_July,Holiday_Juneteenth,Holiday_Martin_Luther_King_Jr_Day,Holiday_Thanksgiving_Day,Holiday_Independence_Day,Holiday_Halloween,Holiday_Washington_s_Birthday,Holiday_Valentine_s_Day,Holiday_Western_Easter,Holiday_Eastern_Easter,Holiday_Memorial_Day,Holiday_Veterans_Day,Holiday_Valentine_s_Day_n_Washington_s_Birthday,Holiday_New_Year_s_Day,Holiday_Labor_Day,Holiday_Eastern_Easter_n_Western_Easter,Holiday_Christmas_Day,Holiday_Columbus_Day,Holiday_clubbed
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR SPRN WTR BTL 24PK 16.9 FL OZ,200049679766,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,3.4787,3.4787,3.4787,1.0,2.0259,1039.23530844313376632,242.82365540266558232,512.9649262376912,4.2798,,,,,,0.0,3.4787,0.0,0.0,0.0,0.0,0.0,3.4787,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,4.2797943500183617,4.2797943500183617,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR WTH ELCT ADD TST ELCT PH BLNC DRNK WTR BTL 24PK 16.9 FL OZ,200049742918,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,2.8132,2.8132,2.8132,1.0,2.3271,1370.64187097416082232,278.81358682931678232,588.99367805717344232,4.916,,,,,,0.0,2.8132,0.0,0.0,0.0,0.0,0.0,2.8132,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,4.915979477762094,4.915979477762094,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR JUG 320 FL OZ,200049833806,PRIVATE LABEL,PLASTIC,JUG,UNFLAVORED,320 FLUID OUNCE,NOT APPLICABLE,2.5 GALLON,320 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.4762,0.4762,0.4762,1.0,3.5254,442.6974036157604336,75.34450950874422312,125.57413915321054056,5.8756,,,,,,0.0,0.4762,0.0,0.0,0.0,0.0,0.0,0.4762,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,5.8756425186414214,5.8756425186414214,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ICLN PH 8 88 SPRN WTR BTL 50.7 FL OZ,200052476608,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,50.7 FLUID OUNCE,NOT APPLICABLE,50.7 FLUID OUNCE,50.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,1.656,1.656,1.656,1.0,12.8575,466.685343332070928,137.4555212319088,36.29684315513052192,3.4098,3.2116,,,,,0.1337,1.5223,0.0,0.0,0.0,0.1337,0.1337,1.5223,0.0,0.0,0.0,0.1337,1 w/e 02/21/26,2026-02-21,2026,2,8,3.395173501577287,3.395173501577287,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR SPRN WTR BTL 24PK 16.9 FL OZ,200052620936,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,3.2828,3.2828,3.2828,1.0,2.124,3146.996461105070872,701.370049188052,1481.64422890975985,4.4869,,,,,,0.0,3.2828,0.0,0.0,0.0,0.0,0.0,3.2828,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,4.4869273570324575,4.4869273570324575,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR MNCP SRC SPNW DRNK WTR JUG 128 FL OZ,200052635163,PRIVATE LABEL,PLASTIC,JUG,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.66,0.66,0.66,1.0,2.9841,1026.77119300486590992,516.1264032260251024,344.08427604424392904,1.9894,,,,,,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,1.9893793198469956,1.9893793198469956,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 64PK 8 FL OZ,200053367227,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,8 FLUID OUNCE,64 COUNT,8 FLUID OUNCE,8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,64,2.0023,2.0023,2.0023,1.0,4.8695,9239.790490163124784,711.5599695317424,1897.4932520846464,12.9853,12.9853,,12.9853,,12.9853,0.4844,1.5179,0.4844,0.0,0.0,0.0,0.4844,1.5179,0.4844,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,12.985258988421695,12.985258988421695,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ELCT WTH ADD ELCT ELCT ADD TST DRNK WTR BTL 6PK 33.8 FL OZ,200053495407,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,6 COUNT,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,6,15.7037,15.7037,15.7037,1.0,7.0221,2137.12982561402936,288.1362582290328,304.34393359475668616,7.4171,,,,,,0.0,15.7037,0.0,0.0,0.0,0.0,0.0,15.7037,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,7.4170805116629035,7.4170805116629035,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 20 FL OZ,200054270036,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,20 FLUID OUNCE,NOT APPLICABLE,20 FLUID OUNCE,20 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,1.0,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ALKL WTR ELCT TST ELCT PH 9 5 PLS DRNK WTR BTL 33.8 FL OZ,200054294730,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,33.8 FLUID OUNCE,NOT APPLICABLE,33.8 FLUID OUNCE,33.8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,2.7787,2.7787,2.7787,1.0,7.3189,122.909951958330312,95.39502064288958232,16.79348738207817256,1.2805,1.2945,,,,,1.9216,0.8571,0.0,0.0,0.0,1.9216,1.9216,0.8571,0.0,0.0,0.0,1.9216,1 w/e 02/21/26,2026-02-21,2026,2,8,1.2884315253564715,1.3669758842443731,5.74584817429451,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ALKL WTR ELCT TST ELCT PH 9 5 PLS DRNK WTR BTL 50.7 FL OZ,200054294787,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,50.7 FLUID OUNCE,NOT APPLICABLE,50.7 FLUID OUNCE,50.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,5.8484,5.8484,5.8484,1.0,7.1869,510.61693010300752632,269.0572584365912,71.04796211684953944,1.9231,1.8779,,1.8896,,1.8896,2.9816,2.8668,0.1625,0.0,0.0,2.8191,2.9816,2.8668,0.1625,0.0,0.0,2.8191,1 w/e 02/21/26,2026-02-21,2026,2,8,1.8978002417405317,1.9574006701771183,3.0448762659917472,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ALKL WTR ELCT PH 9 5 PLS WTH ELCT TST DRNK WTR BTL 23.7 FL OZ,200054294968,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,23.7 FLUID OUNCE,NOT APPLICABLE,23.7 FLUID OUNCE,23.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.3592,0.3592,0.3592,1.0,44.4762,35.70810424676262232,6.504204474696,0.80285731967489192,5.49,,,,,,0.0,0.3592,0.0,0.0,0.0,0.0,0.0,0.3592,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,5.4900033333333331,5.8139381634341181,5.5716937641016484,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 24PK 8 FL OZ,200054545862,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,8 FLUID OUNCE,24 COUNT,8 FLUID OUNCE,8 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,10.2989,10.2989,10.2989,1.0,3.5088,9733.53117772245442232,2774.043208457844,2774.043208457844,3.5088,,,,,,0.0,10.2989,0.0,0.0,0.0,0.0,0.0,10.2989,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,3.5087885971082455,3.5087885971082455,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR NTRL SPRN WTR JUG 320 FL OZ,200054690676,PRIVATE LABEL,PLASTIC,JUG,UNFLAVORED,320 FLUID OUNCE,NOT APPLICABLE,2.5 GALLON,320 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.4841,0.4841,0.4841,1.0,3.485,414.8239605496744604,71.418333200320312,119.03056256076104744,5.8084,,,,,,0.0,0.4841,0.0,0.0,0.0,0.0,0.0,0.4841,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,5.8083679912570956,5.8083679912570956,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 128 FL OZ,200054695296,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.7996,0.7996,0.7996,1.0,1.785,3197.159054082084656,2686.6700616810944,1791.11338890785065488,1.19,,,,,,0.0,0.7996,0.0,0.0,0.0,0.0,0.0,0.7996,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,1.1900080697224016,1.1900080697224016,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,200054827538,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,10.3248,10.3248,10.3248,1.0,1.9135,38851.417160066857024,9611.046145442456,20303.3349822471883,4.0485,4.0269,,4.0306,,4.0306,3.0431,7.2817,2.8943,0.0,0.0,0.1487,3.0431,7.2817,2.8943,0.0,0.0,0.1487,1 w/e 02/21/26,2026-02-21,2026,2,8,4.0423713061132416,4.0423713061132416,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR JUG 128 FL OZ,200054827612,PRIVATE LABEL,PLASTIC,JUG,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,128 FLUID OUNCE,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,10.2785,10.2785,10.2785,1.0,2.0807,21312.632499846693912,15364.4486169427144,10242.96579521673329208,1.3876,1.3674,,,,,0.2723,10.0061,0.0,0.0,0.0,0.2723,0.2723,10.0062,0.0,0.0,0.0,0.2723,1 w/e 02/21/26,2026-02-21,2026,2,8,1.3871394302002342,1.3871394302002342,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DSTL WTR JUG 128 FL OZ,200054827725,PRIVATE LABEL,PLASTIC,JUG,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,9.5322,9.5322,9.5322,1.0,2.0756,14708.42371328408468,10629.60458786053118232,7086.4030802543690372,1.3824,1.423,,,,,0.3474,9.1848,0.0,0.0,0.0,0.3474,0.3474,9.1848,0.0,0.0,0.0,0.3474,1 w/e 02/21/26,2026-02-21,2026,2,8,1.3837225638742707,1.3837225638742707,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 16.9 FL OZ,200055556158,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,NOT APPLICABLE,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.0088,0.0088,0.0088,1.0,7.8379,0.448790108754024,0.6504204474696,0.0572369993773248,0.69,,,,,,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,0.69,0.72333333333333327,4.6082949308755783,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR NO CLRS DSTL WTR BTL 128 FL OZ,200056788723,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,2.0715,2.0715,2.0715,1.0,2.0836,7315.629999732224784,5266.45438484203278232,3510.9695754409008,1.3894,1.3886,,1.3886,,1.3886,0.5547,1.5168,0.5547,0.0,0.0,0.0,0.5547,1.5168,0.5547,0.0,0.0,0.0,1 w/e 02/21/26,2026-02-21,2026,2,8,1.3890996608245867,1.3890996608245867,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 10 FL OZ,200057892106,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,10 FLUID OUNCE,NOT APPLICABLE,10 FLUID OUNCE,10 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,2.57984201579842,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR MNCP SPLY 9 5 PH HGHR WTH ADD ELCT TST DRNK WTR BTL 50.7 FL OZ,200058005123,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,50.7 FLUID OUNCE,NOT APPLICABLE,50.7 FLUID OUNCE,50.7 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,16.9425,16.9425,16.9425,1.0,6.8904,2712.04948922203977432,1490.54688046518158232,393.59751092718564672,1.8195,1.82,,,,,0.3778,16.5648,0.0,0.0,0.0,0.3778,0.3778,16.5648,0.0,0.0,0.0,0.3778,1 w/e 02/21/26,2026-02-21,2026,2,8,1.8194996244436419,1.8194996244436419,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ASRTD DRNK WTR BTL 24PK 16.9 FL OZ,200058317079,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,1.5717,1.5717,1.5717,1.0,2.7026,871.402962565554832,152.6319983395328,322.43509649226304,5.6484,5.8617,,,,,0.6006,0.9711,0.0,0.0,0.0,0.6006,0.6006,0.9711,0.0,0.0,0.0,0.6006,1 w/e 02/21/26,2026-02-21,2026,2,8,5.7091761363636371,6.0112155701263434,5.0245982736626065,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR MNCP SPLY NO CLRS DSTL WTR BTL 128 FL OZ,200058352187,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,128 FLUID OUNCE,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.355,0.355,0.355,1.0,1.9491,2193.432387615156168,1688.05788968011678232,1125.37189754583574512,1.3935,1.1183,,,,,0.1035,0.355,0.0,0.0,0.0,0.1035,0.1035,0.2515,0.0,0.0,0.0,0.1035,1 w/e 02/21/26,2026-02-21,2026,2,8,1.2993822078168222,1.3927950424138296,6.7068615088631489,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR NO CLRS DRNK WTR BTL 128 FL OZ,200058353319,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,0.278,0.278,0.278,1.0,2.0404,1230.06430991371636,904.3012287985672,602.86747141192374512,1.378,1.2729,,,,,0.0589,0.278,0.0,0.0,0.0,0.0589,0.0589,0.2191,0.0,0.0,0.0,0.0589,1 w/e 02/21/26,2026-02-21,2026,2,8,1.3602373531527212,1.3602373531527212,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,200058532602,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,0.3858,0.3858,0.3858,1.0,1.4753,9140.84421723841435032,2932.9626044562496,6195.88352359450886232,3.4952,2.9667,,,,,0.2048,0.3858,0.0,0.0,0.0,0.2048,0.2048,0.181,0.0,0.0,0.0,0.2048,1 w/e 02/21/26,2026-02-21,2026,2,8,3.1165907820816088,3.2763932685655965,4.8773902698789673,0.88758955085595426,0,0,1,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR NTRL SPRN WTR BTL 32PK 16.9 FL OZ,200058578549,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,32 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,32,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1 w/e 02/21/26,2026-02-21,2026,2,8,,4.6795320467953205,,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ASRTD SPRN WTR BTL 128 FL OZ,200058611126,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,128 FLUID OUNCE,NOT APPLICABLE,1 GALLON,128 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SINGLE PACK,1,17.5586,17.5586,17.5586,1.0,2.0685,14303.67142664075064632,10372.4716826135344,6914.98115064993170976,1.3791,1.3654,,,,,0.244,17.3146,0.0,0.0,0.0,0.244,0.244,17.3146,0.0,0.0,0.0,0.244,1 w/e 02/21/26,2026-02-21,2026,2,8,1.3790031792149156,1.3790031792149156,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
VALUE ADD WATER,PC_Total SUW,PC_Total SUW,Census Divisions,xAOC,Pacific Division xAOC,Census Divisions,Census Divisions_xAOC,,CTL BR ALKL WTR PH 9 5 PLS DRNK WTR BTL 24PK 16.9 FL OZ,200058784612,PRIVATE LABEL,PLASTIC,BOTTLE,UNFLAVORED,16.9 FLUID OUNCE,24 COUNT,16.9 FLUID OUNCE,16.9 FLUID OUNCE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MULTI PACK,24,15.1141,15.1141,15.1141,1.0,3.2502,5969.25533733383632,869.39535313171358232,1836.5976376903051,7.0695,6.0667,,6.2166,6.2166,,3.3244,11.7897,0.0,2.4629,0.0,0.8615,3.3246,11.7896,0.0,2.4631,0.0,0.8615,1 w/e 02/21/26,2026-02-21,2026,2,8,6.865984866184915,6.865984866184915,0.0,0.88758955085595426,0,0,0,No Holiday,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
